Unique accounts	Number of txs	Sum Ethers	Average
0x651efe62ca3dedb74490f32b10c4b73223c80c4b	1	0.03	
0xb1a3d797840df9b4c07f7a0a26ace4366f5e57ef	1	10	
0x6543d30e02113a3dac3a8e571b49ea4ac400f62e	1	1	
0xb1f9a28dbc7f6fb3c7937dd96527a5e0f4732136	1	5	
0x654ad54ff363494b4fbd4869bfe6f5d41895adc9	1	20	
0xb2451e4c98426a86fccce59762f502a9be6b1875	1	15.1	
0x65654b1007e11dcf3f523355df1b51733b2ff894	1	1	
0xb25edec0c36318b5a5d47b69fcb7bb70c8eb83bc	1	0.5	
0x656a8a1ec77a837257bfc1b8b95271f29bc26319	1	0.25	
0xb26c913412d2620d83c177e36bce00bb14cb6e1d	1	5.95	
0x6597be0e0dda053c6944333a4834e2bdbb763a95	1	1.665094024	
0xb27c51e07d8b36561a1323236d7c8cc7bd25d1d7	1	1	
0x659f1dd1a161087153b939394288f3fbfde2862e	1	1	
0xb31e31ad19d5a3c12669a4b0723699cf325eb34e	1	2.13	
0x001dbfd521940ae85ec235cc3027cb7242c9cfbc	1	1	
0xb3990ce237faa96dd7b7c27177acbf022883d229	1	2	
0x65e3c3ecfdfd26ca562498e3beb58904636167ca	1	0.7	
0xb3c10c445fb7fe7fcf18d529f251c344007e12ad	1	1.25	
0x65e6c87a2ad5dd1fdcece4aaa214c91d1ef419e2	1	2	
0xb3d285ab73d863b515da67b0eedfef44706aa61a	1	10	
0x660e067602dc965f10928b933f21ba6dcb2ece9c	1	2.5	
0xb42b3d9cbbc9daac90d469cb60ab5bf116bd9adc	1	1	
0x662b46dd245966954fafb6e6838c74c989124b18	1	1	
0xb45caa6f09daec65b969fbb3e7d3affb7dd5ecb2	1	2	
0x051bce8d49f131bfa80c85409bb149c24fecc22c	1	8	
0xb48dd5be8b4b1102731d2101da0c21b99b73f7ae	1	0.71	
0x6637aaf129ae3c638dfb44cd19e21180dd119ae9	1	1	
0xb4cd3ec7ddb60128e751f0cf32e33c38e946ae38	1	6.5	
0x664f816d1cddbd3fb1128abb2fbcca757baf7ef9	1	10	
0xb50a29108891021b548ef6c55f27de3280aec614	1	25	
0x05280a390d19c2b5c598ed42396c95e2a7b1f0e2	1	4.985	
0xb5418a1c1d6d20f207dd65f748b52c4b45fda2a3	1	0.5	
0x6670918f3c10798c3d6659f88718b5195d55a1dc	1	1.5	
0xb567d925b7f92181c7f008a3d77d63de01921ded	1	0.10937	
0x66830bb27fbf8fde54f1cf29820174f7e2bb13dd	1	0.574567168	
0x0dab1cd1b7ab45a183e4d4a347249a82a088ff99	1	0.27785	
0x66ae590d568efde5c9945960e408b3699df48649	1	0.57659061	
0xb5c713d2d8c53fb3475664f9454daca9cd7b52d3	1	0.05	
0x66e8089befb79227ada84987931dfb468de1082f	1	22	
0xb5e646b9a0cd2ba6c63eb7f92356d19b2f69c0b2	1	0.26	
0x66fa0b9c52124c1c355ab3b9ebc4c104bca43e37	1	0.47	
0xb5f9980bdb5d01abeafcdb5f4845f8ba31249eef	1	1	
0x053984f6fd14ccb68a358bf355c0e9087d7c87ea	1	0.015	
0xb6191f05f715ebae29c200461af33a18b9379ee7	1	2	
0x053c817f50d9a87a8cc2fcdca1e62bd3c82a39e5	1	1.066518178	
0xb6221e0827697c2beb143014a2e33a69e7bec152	1	0.5	
0x67436a2c32f8e72e9de5bcf1b5f6fff8172d4ad2	1	1	
0xb64c30f8b42fb8dd6d27263c336159f61034f085	1	2	
0x6756de08e8e746ec9a6127211db9bad9c261af61	1	2.5	
0x003fe2e00943ea63950b22716aa5f66a8e17b9a2	1	1	
0x67651671b995a14005eb9bf0352dede7fa3726ed	1	30	
0x0dc2ae6faf9f148a1d40997ab28d28048b989ecb	1	10.5	
0x6777a65180fa2bee49aea67d3592f07caa8b7757	1	5	
0xb6fe4b06afd3ed2d8b2d92ac1aceb2f3c128f384	1	10	
0x0554af8f7e83c892277a8c1162384e72929fa76b	1	0.9908919	
0xb70c63964013ec0ec97c5ac967582939d56bfadd	1	0.5	
0x67886186c8cf1a3dbffe96052dbc3f1beafa985d	1	0.98	
0xb71e59fb7b23e6c5c099585c7cadecde2a013e65	1	0.5	
0x6791ad0610f72097270de265801d9f3b56260d3a	1	1	
0xb731ca6b6e9c1a6718d6c7a85b6e856ee3bc040f	1	5	
0x6793b87630f646155652febbc88766c6b6000341	1	2	
0xb75e5a1bd0b8ee7ae4bbcf5551eec80ae52a4bd7	1	2	
0x679f237dfea3be6949cda6a8f12c5742223a9df0	1	10	
0xb799bd4d6e558555889093dba891dace58ac85ae	1	1.61	
0x67ba159990adc4941022ed357e55b9947fd59ef3	1	1	
0x0dc8672937b390f90f7ffcc4ffd379aa73f49390	1	4	
0x67fe7e2854e44d4cd2450a4852c1a6574d2dcbdc	1	1	
0xb839072cfc79836eeab717a18284c50b946c5e23	1	2.5	
0x68227f2d75b6e9b33284f33ef1457bf4c1d2c20e	1	0.2	
0xb84d177ea3391ce4b2343f6f980ffbbf5404fb03	1	1.5	
0x6833630850ec64ad3ab4abcc07fb208050fa1eec	1	2	
0xb8af57a913582d4dcfb0016636f6d87fd781a757	1	1	
0x683df63d39ce2c88959cbca0156b801e02e6b340	1	2	
0xb8c5bca474ff4c012b08e6003cea83583defcf42	1	1	
0x6840fbb1ed5ff16a2fbb724963d17601ab2ea727	1	2.12396153	
0xb91c9949748e93285a30df34574afdea91bfa0d0	1	1	
0x001f78ba35ba584bb809ecdd5ef612d2b4128a74	1	0.2	
0xb94574516144c35ca158d1c0ecd041eddcf8caa4	1	12.65	
0x686e837e0cd482e2fd007044f0d4dc06ac3d5236	1	3.99	
0xb9983ef57f2c275ee544777ce816ae9aabb42f48	1	2.98303416	
0x6887628fc2a0bc9d45f25d278ab269dc1bd8be0b	1	1.000101568	
0xb9b14334ab6a0f16bc57c2bf1787c5380fed4d1c	1	1.7	
0x001fcba9b707e276a444bfebfdc1248b1cf11f63	1	21	
0xb9e34ab79c29f182f4ff40399d6e1885abe23067	1	0.3	
0x689504e93892ca539facef629e649d9b0bedcede	1	6.8	
0xba1808944e4bf3bc77af7a6706519a0be17989c8	1	3	
0x689bf0a3dc57d1432d7aa3a780dc48ad15ca6826	1	5	
0xba28c1b409664c0893a090d637a027e4162a41bc	1	12.1	
0x68a167c6f9e2db418cb883a40ea5c28422bcb4e8	1	1	
0xba6f3754c3c40005edce5607f7869a2ced2634a6	1	3.99459046	
0x68a8a022c57e9cc518851070b98979081769b08e	1	1.8	
0xba89a4ed87dd3c04ede874302ff11d5e003e052c	1	0.5	
0x68f8029c11430ef2b35b2281f8a77a00b2a85905	1	0.99	
0xbaa85564e6c5867ed70939bfec8244f7a4c88ff0	1	1	
0x69081b1536394d8333d5aabf70f4ee2fd7acb734	1	1	
0xbaba8e1f03e79b1156718f81735e6f7063968ab5	1	2	
0x059950ff0a2c74c3763220392bd482fead108e8d	1	0.4838975	
0xbaf1e9cca2f0ebb7e116508f39afd8e730e23e45	1	4.2	
0x694311dc3d706062dda60fd8db933a2400423826	1	1	
0xbb0b9817a4b79dcefb4d404da50dc95a32adc53e	1	0.15	
0x695e4f97835fc154f61991522ddc544d05bfdf76	1	0.2085073	
0xbb273fec05cca7433aa79c09abe5c2a8883ce99c	1	0.25	
0x695e9c23f30cc12d24c221d61f4ea684804af03e	1	1	
0xbb468e18a9bf5a3a1aafee6118e698920606c5fe	1	0.12	
0x6961fa37cd128cdc2fc1f1a369e1edad2b78de4f	1	1	
0xbb5d3261c66d7b5bb48f6a4053f536bf11649b07	1	0.03308629	
0x696282d5ded24fd7d1c43be41bcf4e9f1e18820a	1	2	
0xbb78e81e02b285cb0895a000c94d8a4ab1ff8484	1	2	
0x696b80979ccbb12883625f91d69f431111f42c96	1	0.5	
0xbba410468c3a23e08c945e7a875d591d2f612213	1	20	
0x697eeab43d4558bd0d82e805d319d59578fd12ef	1	1	
0xbbd171314ce3a5fb0c777608ee4611ffd5aaea5d	1	13.93	
0x6984cb80642436b6eb2cd81efff46ee08f2e9419	1	5.79	
0x0deeab8391fac11a8b1541e7df7836c793eb01bb	1	0.973	
0x69884801b1d7c869ded7191222d18598aac298f2	1	0.3	
0xbd076e704ec292d396ce663b085eb2809d397a37	1	10	
0x05b76497f569918195f1703118b3e305f6df5edb	1	225	
0xbd2efcb402c2b6bf766ecc218cd64dfe5931c33f	1	0.05	
0x69db82519388b103cc6f20d8c1e54ba3365b3b10	1	1.02	
0xbd3b15bee4a7180d108b10cd39f3d935f733da4e	1	2	
0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a	1	0.99	
0xbd8f2080485fac4c3bb83634d08b2ae5a279b0eb	1	0.2	
0x6a22bfbb7f217fc37bfb69707eb905224df22320	1	0.5	
0xbddd2ff33bb3417395d0cee29d68fb1700beb1a9	1	20	
0x6a2bd8ad86a1a022e3ef96b2303b0e5f3cc12386	1	1.05	
0xbdea2d4c84cbcf7b83a37b6518c4b957c4305c0e	1	5	
0x6a4931e62a2e952868df85500c1166b0e6c234c9	1	1.9898	
0xbdf9ca254774fe4ca48365ab0e1a5aa501d728c8	1	1.01	
0x6a49dd97e18106c163a9fc6bca3afeb200656f49	1	1	
0xbe10dd7d43357c7ecbfbeb7cd58b99d3e259d6f4	1	1.9394	
0x6a4b25c58173976c4a2bd2151028c3759a1eadd3	1	1.2	
0xbe435cdf6d5eb963c1ece5824c8b399633e60c05	1	19	
0x05d2cf849cfdd557e82b5625a15b09ec66bac960	1	20	
0xbe5c58cbfa3fe2d90b389e0af6b298813ba84ed0	1	0.22	
0x6a6db04592f75b382713d64e444fc7402226a239	1	3	
0xbe69e41b1c1619a150ae9c1642ad6296710d1176	1	0.1	
0x6a7307652ea497b1543da78cb26556b017355b03	1	0.2	
0x0e0633cf86f652b072cc776ccd61d71d6a666266	1	100	
0x6a8aab6f85a5cd3a14fe40ab5d12bc57ebda2fed	1	0.1	
0xbe9020a361d1299438cbfa28806e0240575e37c5	1	1.011498112	
0x6a8b13f64db1d447c6e357e6f65386630595e1e8	1	2.39	
0xbf64ee1bf849fb39aff5d02e25e076297de622f4	1	0.4	
0x6a8daba7928eef38ce09eb7bac23ee964766085a	1	1	
0xbfdb4067ae961676e813601abb2f12a29d751710	1	3	
0x6aba1ef9953470646e1e4de37597b665a6a18bdd	1	1	
0xc015b6449cfa55c67833ea678452c606d7c9f3b2	1	0.183036	
0x6abc9219720bf179d528db51dec3e8a1c1dc3ebc	1	10	
0xc0310890595b01d6d05595b12a82c70191cde8be	1	0.3	
0x6ac77b0b4c14dfc2f3953c5eba04795aa2df6a96	1	0.5	
0xc03d6abbe0cd3f2145c893d16350ba21d8c5cf8c	1	5	
0x6af185a9f50f33a240ae6c0feb60a7e8d595be78	1	2.5	
0xc05c8523a8a743dec7a0bfe3742a1a991e3f3a96	1	66.7	
0x6afa3cb7b03c4fb19483459d8fa52372c1faa74d	1	1.6	
0xc0ad735a3b77a09349f909ddb65d18237dc7c7df	1	0.53	
0x6b135ea21ab65004a7c754218f045a6544bf12fa	1	2	
0xc0e6bebffa7663adb82797295dc4728a9e66ce86	1	1	
0x6b15baf32b06e21e8d541640e5c1ef953ab4d76b	1	1.4	
0xc0f82fa8c0bb9d9222f133d3c842b6156b53932d	1	25	
0x6b189f04fe4226cbb229d118b6f960b1090ed89e	1	5	
0xc12b43b4657b8b7b5fe3c5c674e19a4e4148e9ca	1	18	
0x05e71e6f6b2b15d578d0cd50acdc0ef1c53dab59	1	1	
0xc1540e95a449664d74685b9301cfe47000d49df6	1	6	
0x05ee4cd7e5e8cbd8153dff543c7dd2fe12f56d9c	1	34.670689	
0xc190124b25f38e2d6b39d19ad612a569243e1252	1	1.984	
0x6ba1f68ee3d03afeb723c11fe2d6568d86b439e2	1	5	
0xc19ab01405cae74aefdec3a195f51872bea450cf	1	3	
0x6bb40be9dca9692a885e296c5c83974178647291	1	3	
0x0e2555d8ae6094679b04c4b17cc1c957f6cf0cb7	1	2	
0x6bbc408fb6c80b5a26a6b6b4738c6ea9fcfafcd1	1	15	
0xc1e86c994dcdd6c8176c546b0f7fcd018a747cb6	1	1	
0x6bc3df68ee16ec0e45d7f3226346ee4d54cfc20a	1	2	
0xc21778c9eed35761c739ff045c84ba786b49815c	1	1	
0x6c10bc7e403f17496e79f4c3ae9171517f065733	1	18.9	
0xc25232cb9fd5af44fbbd6c8aafbfbb296bb6a805	1	4	
0x05fe8ab4752cf86ad57461ecad660344daa54bbe	1	10	
0xc2624017924b2f09707d0a3dd46dd184b75cce96	1	3.3	
0x6c38c368eca4ceb338c3ea92de16f65b8e41dc4e	1	6	
0xc272add9314a59734635e60867d1771b3424478e	1	0.9514626	
0x06463ecba9717adfe509d281b0e3ba9e39762dc6	1	25	
0xc2849551e288c1a5ccd812543cbb042efc38f5d5	1	2	
0x6c8f8aeafc05023b3ff43781c1146c4313cf0a7c	1	3	
0xc29a667c2cb3c1de51a2b6c2936438db27975404	1	0.05	
0x6cc943fc27814738d7db2052860b7bea625c97c4	1	1.667	
0xc2c1f924c5c3dc5b562dec1b968464d78641ed8d	1	1.02	
0x6cd6b60038f56f885c9e2a4b4b7a3c9396f9a62f	1	1	
0xc2f8f8c273284c20a54aa35bfc90f79209515103	1	1	
0x6d0d9517f928ff9c2f377770c34e3c95c78e3aa0	1	5	
0xc3109905640f2c9a11ce846a15ace1a9a8dd791a	1	1	
0x6d174d7bcdf582cf901821ea162e0972e1ad13ca	1	200	
0xc33ec99b2930278fad78f63647a6d85f98d6a4b2	1	2	
0x6d189bb125de739347bc130d79a59549abdb5f18	1	2.7	
0xc36ec3d01f5847c47a265f77ccf5808e8d990a0b	1	0.2	
0x6d2202fc79647f82118dac336324a351ad026223	1	3.3	
0xc382d90416a9658ffb271bf3541a03ecb08f48d6	1	1	
0x6d266d39134a86643a424bc98c4bdf2ebba1a20f	1	3.3	
0xc39dae2769c9779e7c229aac47311c9d6c58e09b	1	3.955	
0x065b414e9c56bb8967f9922ac6da7b7cd5c1e7ac	1	0.11	
0xc413aed873359fcddb5c123edd38f29a4e3a1543	1	2	
0x6d6bf8a1dd43b5cce6ed6f48c5110304f5d61731	1	0.51	
0xc43511365c3469ef0a879bc52e9be602018cc7af	1	9	
0x6d898ff0dcd9372fb426c03f5a3f1e402bfb41e1	1	0.3	
0xc470b121c3358c3e73239b851990ad10a66edc9b	1	4.7	
0x6dbbbf6000d989bd701884b345b6c123bc1e7d8f	1	1	
0xc4832a3b9454253bda9acda4b5c78d471868cf3e	1	5	
0x6dcd718ae33b825ce0f77e9b9834c9a3c6d2fc69	1	4	
0xc4a0dd07a23c80645d8e0d67b0984b3aa09be638	1	0.5	
0x6df52b9d05b10ee44ff674847f6e8d9fe1760a83	1	0.9958	
0xc4b62ca3007a65c122a1b8a95d52aa6a96801a81	1	7	
0x6e002a750b955e0d193e63a9f2f8f5f21176c13b	1	2.69	
0xc4dd8a8c78ab13c5c614a8b90345b8c8555f6396	1	3	
0x6e476cde81f3c6d688a25a9a637da688367e4824	1	7.5	
0xc4f9d667b6e5f0c389f13e34bb0f5d58103c9679	1	0.3	
0x6e645a9f0434b26e884f34e90c845c3199042a56	1	1	
0xc5207e14f73a446d894129269e4645b68fcf450e	1	0.516	
0x6e931201bcf7ebb18a72b0bcf4f237f85804074d	1	14	
0xc58de7054d911aecdb5258564084c82e888df789	1	1	
0x6eb1eaee090af756eba0a8e496f2c2669fd095a1	1	0.7	
0xc5bcdd5b33c587363c3be2c9c86ba7eedc0e7555	1	0.1171957	
0x6ecdaba88a84c11d584668a4996cc4bfdf931b75	1	20	
0xc5dfad47d9a344c673d75aea4df2f911d567f77d	1	1	
0x6ed98129ca2887b8c277369df7e02b945dd6627b	1	20	
0xc6150941e2d34db4575be3fa5f6ccc7beabeaa75	1	0.5	
0x6efac3b1b90d90d1f02b6bf1767065b8d05da14e	1	30	
0xc642c101a4e553f80d9352db130b6320e35b9f7f	1	0.457	
0x6f021c71602dd9b7d8ef2a53acda2718a4c10171	1	9.99	
0xc6847d1fa83aee82cba69bc97ab82877cc8198a0	1	2.16	
0x6f277a0c36184ad4d1c26fdf8c97637c38733b29	1	0.2	
0xc6ad7ed35c7a41a71189fbdb7d44cc0525f4c992	1	1.180604729	
0x067158cf2d63e2d7c9b8d0f2e3e45bbec20b4412	1	0.99	
0x0e57a994a01b025651b0e2c6d18cf482ea72b445	1	25	
0x6f602c5027284ca0b5900e03217162e1d07d2c93	1	10	
0xc73407cf504a9750a0dd7ed9b4121ef573290156	1	1.1	
0x6f60e5b1b011e5762d398f32a82c05e96d8642ab	1	1	
0xc76cb919c967e67469878d87f94a3e364e8f9073	1	2	
0x0673e9b46da3509da066af87d5f2094b3f4f3126	1	28	
0xc77ade2e4270ef5e5cff46e85a09aa297bd601d3	1	0.7825483	
0x6f8c435dfad0057c5d10fb330530f42c3cfd12f7	1	0.9	
0xc787908a8bcb6380b2944719fa6ca21cb01260ab	1	2	
0x6f9bb7e454f5b3eb2310343f0e99269dc2bb8a1d	1	0.5	
0x0e7e29eab5518fc26ae5a2f33488ab31e16e98e7	1	5	
0x6fd833f146a2ca7d8281bed6e810bc125b3b1091	1	57	
0xc84f0869d66a2ab4e1de6291ff1af2989846487d	1	0.2	
0x6ffabca877aefb058c2785e5e49f583ee48d353b	1	1.469828004	
0xc858449ebc3b3ea8c96d3d39bf081baf220cd5b1	1	1.5	
0x700a2ae2e1ebbf33a38763ed9ab73fc0479552c2	1	4	
0xc8995adcfb2d3b39c3fa4da995dfa70e6ec192f7	1	2.15	
0x0682fae39a4a2fea6f56337c1bd7c68aebf276bc	1	2	
0xc8c60d43aaaba5da594724b32b4a283c7b33159a	1	1	
0x068763788a8a1dfb66116ec296c0f45a2b191e41	1	0.99710283	
0xc8e9073994ffbd90c504a40601373fc829e283de	1	1	
0x702705bc5acbab1f14935d74b760df86368c1e17	1	2	
0xc90ab21c28aa6175c546130224619322a32c1033	1	1	
0x702f03dec3d7fe40a887b4e85b127452623a5a10	1	0.045	
0xc92198afcfb747db196e579827f58f404582ebf0	1	4.03	
0x70385a7bb115679e3fd0f2ac4ac91194654d7413	1	3.95	
0xc93d8861b7619ca58c177d9a03444c2c3affced6	1	2.99	
0x70442d31ad1a8664984bec49e970d1835da7fc98	1	3.3	
0xc9df9e3e52fea934dec329106f92190a75c07861	1	0.15	
0x707535538902279e2e2e044b452b8cc62374a0c4	1	0.78285421	
0xca3cfe4cb90fa8a45b0a8ee8f2b854dbc0fdd786	1	2.98	
0x709b8dbaa5cd10e69237af5b18e4981178997a10	1	2.4	
0xca4ad3d429ea5130512b0ebb7fa4a7fa6d1a0e41	1	2.5	
0x70d1fe4015c9631b5d58cab4086169fe6f0b7d4b	1	0.499096218	
0xca5a721efd1fd666eb39c1fe63962915e248fe07	1	1	
0x70ef00d18eda980c123a3051ccfe2599b3ac4f96	1	1	
0xca8fef24c1685af4122383b5f2ade86ce1f77d91	1	0.5455613	
0x70f34b52f5e9c83c0f90e2937e1c4a9ccd1baa45	1	1.8	
0xcad526a8a0fa66e69b80bd3316437af6a2fcae37	1	1	
0x70f3c258fadf4fe7672d3c55ada1d4226d3136aa	1	1.7505	
0xcb2577f99b8bc1f33cebeb0c784a4ed8852185b9	1	1	
0x70fe02bd022268c462b789b5e0aa3f9297d074f3	1	9.9	
0xcb51dfd2605b43f621cf41a47b6c4f3fac6d112c	1	3.01	
0x7118a8d346042c236c4c0c289717d4f01212f6b7	1	0.2149577	
0xcb85ebd7b494ed41b7dced07ca854821bee3561f	1	3.5	
0x0688b2f4d8d29fc49d16e0f26aad6b8bc8d68f3b	1	1.998274598	
0xcbd4e27ffc541b4cd91f04e117a4da90e4964ecd	1	8.10775285	
0x7133bcf458f9e5c1d5c13b88daeddb0c0aa0c3ea	1	1.21219132	
0xcc369efcda35691cab9aab0ac4ae87179a5b5567	1	20	
0x714602f24f63ccb95b38d910e7f543b45d784fb9	1	5.123	
0xcc3d336002054a3215fd3cd1f00f08bcc494fbcb	1	4	
0x7199eb15fe2f9393731e8efeaa6b11b8a3e60e02	1	9.9	
0xcc5cc4af144dc875118e138d38c429dceaf895ef	1	1	
0x71b4cdf32e5ddde4d504e1df7429a8c7a4b965ef	1	30	
0xcc91162fdbabcc30d5388ad1db4516497d22f618	1	2.75	
0x71b580006ba651ee10ddbf5a0a8ba4c0ed224032	1	40	
0xccbd98f1b9cbd3c08b208b176b2d9213c1b65188	1	2	
0x71e588b0959d154d50d6a2203606e5f2623f2ebe	1	0.5	
0xccebe8104a3aa1a440461f5f4f6c38fbdfb30802	1	0.7	
0x71e6edffa5013026153188fefc37fe12d2f1178b	1	3.035	
0xcd10c5026fee15e19dff79c966611d990578030e	1	2	
0x71f09df3a54a9aa12b5a07807743ca75083f98d4	1	0.17	
0xcd1e5f5b9e500dc1c68f6a30944ed08fa3d70dd9	1	30	
0x721ac3fe8d10b8046f3d75b80e893b3cf557ea69	1	0.68	
0xcd2f7492bd33d3afdcc748656e953c8a1b6899a5	1	2.9	
0x72252c2ee508413afd083cac0698cd8d1d7f5acf	1	5	
0xcd528d989f85d6b09de9a8dcc024528f5db31a19	1	1.2	
0x72406b276369e54c3896ee5cee1ab8ce3a9e04e8	1	31	
0xcd7d731675a061ace21b30f61e4ac8567e8b9dbb	1	1.012	
0x72435d57e276ce3715d80bb6ab8ea14e94222afc	1	2	
0xcd84f8b3a9cba7bbc52dda7dd705c73931b2b8ee	1	1	
0x72438798a923a1785f52f0206d68796b369b9e93	1	2	
0xcd98b17efaa99a3e0ec1e23563366f70cc71efdc	1	0.160781015	
0x068ebcef59094c33a0c1003f927b2503e08246c1	1	652	
0xcda82585c51cc2468ea03a004113bb9e1852f9f1	1	0.35	
0x725d89dc64e207880fe2bd0fb9f739b7283a7b7e	1	1	
0xcdcdefd8673c05e6b6d95e672aa17f95a91c3cd0	1	0.255961815	
0x727e796dce71f832b9d3936356a3476c82d04480	1	0.2	
0xcded751bba4321a2b9f98ebad5abf728a477597a	1	10	
0x729e65ac48a331d81d18dae7d7c88e56a01cf470	1	0.048	
0xce6c46c47ba9d6cc9bef901f357b7850e04aeb25	1	1	
0x729efd9258fff6cd1dd3148ff60b79f850f0d162	1	2	
0xce92f3837a58178f810d9f8dd433f7f34d8e3eb7	1	0.5	
0x06910f1af91289704433a2c3e6ae20cea0c75378	1	1	
0xcebdde7b44cdb71c55c80c3f44adfa034a9f32fd	1	1.7	
0x72c56d2da41f4b82964568ae73ac734ef86c7ac5	1	12.95	
0x0e8f318136b24201c62a8bd510d07c33b0af7e6d	1	20	
0x72e06f3308ca44f189120e4c8cedb342e6af32cb	1	1	
0xcf932119d04760d13b322830258be52a5019595e	1	0.26	
0x72e1b6e5442c9a2b512c1d900fc8969bddf1deac	1	10	
0xcfa830fd799fa01bec479b9b57f78f7a41a46927	1	3.1	
0x72f810789006434da1594ed16d1a851b2014ef37	1	0.68985405	
0xcfe3af99290736c40a9e4be6a1353ba62486ed5b	1	0.989475	
0x731f4f4d5bf1f804d146bcb4dd1bd28f059983d5	1	1	
0xd001a9f00e5044ac1bb1c726f9e2ddd480606cc8	1	0.163	
0x7333c2846612f4b2b76e4ca7265f4c32420f88c0	1	1	
0x0e9de75df337a0e05a3952675d94446b757b92c8	1	0.58	
0x735747d67cbce923cfc76df386ed560052c80003	1	1.98	
0xd04e1d9595eba4182dfde26495797d0a4db26f8b	1	0.58	
0x73660d56cee6e7d0abb8ab9f82e8778c6f289b36	1	1	
0xd0852f234d6535ca3416454eda11d472ea2a6e8a	1	0.1	
0x069eea0d930f0e82e86ebe9a1eecd957b575595f	1	1	
0xd096be970baf04c5dee3c1514d05447630a01dbe	1	2.3	
0x737ee4bfb555aa7e1dc32aaaafc3a6d9c2110108	1	15	
0x0ebdafe0fabf79f2c269fb5d0117fece78ef8e84	1	0.2	
0x7387ab5c55d712c0ef7447bab1e5d4208336fcce	1	0.17538296	
0xd1a389dc4da200cc419a459f6b4e0da8e611af9e	1	1	
0x738a61fb51ee11d208653a45096479c36a5a564c	1	1	
0xd1bb04fe070b0a66327b77d7395730adce341591	1	1.46	
0x739066ed2d1718fd100cec4d9f347382ec6440dc	1	3	
0xd20c967fcb2b88a94e6c531374f7847a404176b1	1	0.1	
0x739f81a356183644b3070e8858ea66da2a4826b9	1	1	
0xd218a8bbb59d9d7376e57a2008f56c3662862ac7	1	1	
0x73b86ef7e6a1bd92db9d8152d384fd2d756f5952	1	1.1	
0xd254b446832d2c140b1f212da7ca1984346af9ea	1	0.332225914	
0x73ea6e0a4b0404f163c24ef2f6bba245372a2e2a	1	40	
0xd27eacc5ca8e450cbe3dac3461830adfcae2b0b5	1	2	
0x002082bd37b03cfaa5c51a0a4330086b1bc1345d	1	1	
0xd2b682debe40d1a0f75e620d0a69742988f968c4	1	0.498274598	
0x06e08a7e417f7167264921a33ad3cf4e4dd34f09	1	1.22	
0xd2d6457f2a6765032422289ac59d7a736e76dc86	1	5	
0x740710a34eb775351a97f5287c2a5dffdb08fa4d	1	5	
0xd2fa1dbe39cb3e09010b756e22f43dbfdf9d78ea	1	1	
0x74119e85a22e7aacb435c674675f5896237be159	1	4	
0xd3071610edc5252a1492f4c7cf9c9390ccbf4b55	1	0.4	
0x74195026dc35971c851d38e3c7748de7f358ffae	1	5	
0xd332a2374250deafe87587ff77805c2aa05c05af	1	6	
0x742c772973395cf472949b777892cfaa7d872429	1	1.11	
0xd3473ffbbdf1e85046617fc35b8d9d1b62b07a59	1	1	
0x7444d44f88da2d12927f0c2ee634d1674f0215b9	1	11.95	
0xd379441cfda0debc1cf8d66d592867257d72caa9	1	3.9	
0x7445202f0c74297a004eb3726aa6a82dd7c02fa1	1	2	
0xd3a33636677fff0be34ec503b9e848b296e0972a	1	20	
0x745cde35268fb6b17b69dc94f1c818a3f9df24aa	1	3	
0xd433824ced8d2ef56092677b73f5688fc6a7bab2	1	4	
0x7483219b8c5bea8269cb9890dd2c4755de317d5c	1	0.4	
0xd45546cbc3c4de75cc2b1f324d621a7753f25bb3	1	0.3	
0x06fb57e8234590f09798c35ee954273f3ab23b66	1	50	
0xd46d9fe2d8f991913bd4f77536abba4598ea29a9	1	40	
0x74a34479d6ba9a76dae942581be1141e7ac49f38	1	2	
0xd48505ee38c6e933defa82e068d063b300781df8	1	5.63	
0x0703fde1f945ac0799d603151b3e8374b192568e	1	2	
0xd4a70a75d1814af8d9c40f1f31c941786a9926b9	1	10	
0x752e631aef134277ffcac67b9333ab610dcffe6c	1	3	
0xd520336a743cd3f8d23ff712f0f0755ead3e92b7	1	1.067	
0x75326adcb1d6fed5af876497360de5950d5d122c	1	10	
0xd53790a6ba5f84bc6724d55a90668b95a38eacdc	1	0.05	
0x7543a0b6d278618e9ec3cf4a376905a224c51291	1	6.5	
0xd5481014b39d547bbe3455707e4bb25bf4b15488	1	0.2	
0x754f1c0bcf6aab3f8a2d38ca95342ef1c8ed4195	1	1.998274598	
0xd54e5f244c38fb69e3450d496b671a3cdcf56f5f	1	1	
0x7565fd213a26d08814d638ca82fa777abcce7b58	1	3.186674598	
0x0f596f4c9c9614c0e261aa050a88e6cc27f102fc	1	1	
0x7582b8b145fde46e71a246556e2dae30a730057b	1	0.1	
0xd5c56952e1aad42f20075666b123f42334969297	1	35	
0x75d9e306928aaf5cf02ddc45eed08a53038758ba	1	3	
0xd6130d7be156c5f7531da1b3ac6f519acd726557	1	1	
0x7607448e8cf7c212c02fd9cf879bbb7671c70930	1	0.99	
0xd6160d2ea146c3fe7920bc56b321bded78d2168b	1	1	
0x761a6e203892d7c7a7ca6c784d8e8987fa1ad4b6	1	0.280409006	
0xd62902d3ef4c37ded4a0b5e766839dc52f2dc26b	1	38.9	
0x761eaa9ba31f2288338fede1fb197b2bc3f76268	1	1	
